bitrate_kbits,codec,fps,height,video,width,src,Q,resolution
462.0068359375,hevc,30.0,720,LeagueOfLegends-1_8s_500k_720_hevc,1280.0,LeagueOfLegends-1_8s,3.5294612259249623,921600.0
4933.83203125,hevc,30.0,1080,LeagueOfLegends-1_8s_5500k_1080_hevc,1920.0,LeagueOfLegends-1_8s,4.789283791021319,2073600.0
5169.7822265625,hevc,30.0,720,LeagueOfLegends-1_8s_5500k_720_hevc,1280.0,LeagueOfLegends-1_8s,4.585795790123794,921600.0
556.02734375,hevc,30.0,1080,LeagueOfLegends-1_8s_600k_1080_hevc,1920.0,LeagueOfLegends-1_8s,3.763890247540412,2073600.0
591.94921875,hevc,30.0,576,LeagueOfLegends-1_8s_650k_576_hevc,1024.0,LeagueOfLegends-1_8s,3.623570428123672,589824.0
6649.1513671875,hevc,30.0,720,LeagueOfLegends-1_8s_7000k_720_hevc,1280.0,LeagueOfLegends-1_8s,4.6103366692464345,921600.0
637.44921875,hevc,30.0,360,LeagueOfLegends-1_8s_700k_360_hevc,640.0,LeagueOfLegends-1_8s,3.310159066966454,230400.0
7295.2783203125,hevc,30.0,1080,LeagueOfLegends-1_8s_8000k_1080_hevc,1920.0,LeagueOfLegends-1_8s,4.849795900041965,2073600.0
821.0263671875,hevc,30.0,480,LeagueOfLegends-1_8s_900k_480_hevc,854.0,LeagueOfLegends-1_8s,3.7356773704610235,409920.0
99.638671875,hevc,30.0,360,Moment_of_Intensity_8s_100k_360_hevc,640.0,Moment_of_Intensity_8s,2.2004155859154135,230400.0
10608.76953125,hevc,30.0,1080,Moment_of_Intensity_8s_11000k_1080_hevc,1920.0,Moment_of_Intensity_8s,4.892795202105569,2073600.0
10773.09765625,hevc,30.0,720,Moment_of_Intensity_8s_11000k_720_hevc,1280.0,Moment_of_Intensity_8s,4.8535770599242145,921600.0
1227.3251953125,hevc,30.0,576,Moment_of_Intensity_8s_1300k_576_hevc,1024.0,Moment_of_Intensity_8s,4.272081046323376,589824.0
1326.7353515625,hevc,30.0,360,Moment_of_Intensity_8s_1400k_360_hevc,640.0,Moment_of_Intensity_8s,3.9996370250750797,230400.0
15613.109375,hevc,30.0,1080,Moment_of_Intensity_8s_16000k_1080_hevc,1920.0,Moment_of_Intensity_8s,4.920540557736803,2073600.0
1643.4755859375,hevc,30.0,720,Moment_of_Intensity_8s_1750k_720_hevc,1280.0,Moment_of_Intensity_8s,4.451227540255767,921600.0
1700.689453125,hevc,30.0,480,Moment_of_Intensity_8s_1800k_480_hevc,854.0,Moment_of_Intensity_8s,4.313517224896929,409920.0
192.9296875,hevc,30.0,360,Moment_of_Intensity_8s_200k_360_hevc,640.0,Moment_of_Intensity_8s,2.74315060959818,230400.0
192.3701171875,hevc,30.0,480,Moment_of_Intensity_8s_200k_480_hevc,854.0,Moment_of_Intensity_8s,2.7957165888875486,409920.0
2483.9345703125,hevc,30.0,576,Moment_of_Intensity_8s_2600k_576_hevc,1024.0,Moment_of_Intensity_8s,4.53572690436226,589824.0
2560.783203125,hevc,30.0,1080,Moment_of_Intensity_8s_2750k_1080_hevc,1920.0,Moment_of_Intensity_8s,4.636870880540098,2073600.0
2607.1337890625,hevc,30.0,720,Moment_of_Intensity_8s_2750k_720_hevc,1280.0,Moment_of_Intensity_8s,4.619708670081183,921600.0
285.66015625,hevc,30.0,480,Moment_of_Intensity_8s_300k_480_hevc,854.0,Moment_of_Intensity_8s,3.160171599500158,409920.0
287.4296875,hevc,30.0,576,Moment_of_Intensity_8s_300k_576_hevc,1024.0,Moment_of_Intensity_8s,3.2080250866411197,589824.0
3337.3349609375,hevc,30.0,720,Moment_of_Intensity_8s_3500k_720_hevc,1280.0,Moment_of_Intensity_8s,4.682878394655733,921600.0
333.421875,hevc,30.0,360,Moment_of_Intensity_8s_350k_360_hevc,640.0,Moment_of_Intensity_8s,3.19440653026801,230400.0
3751.4228515625,hevc,30.0,1080,Moment_of_Intensity_8s_4000k_1080_hevc,1920.0,Moment_of_Intensity_8s,4.747865404162738,2073600.0
380.396484375,hevc,30.0,576,Moment_of_Intensity_8s_400k_576_hevc,1024.0,Moment_of_Intensity_8s,3.451414463564414,589824.0
379.0947265625,hevc,30.0,720,Moment_of_Intensity_8s_400k_720_hevc,1280.0,Moment_of_Intensity_8s,3.4395989600105854,921600.0
425.3134765625,hevc,30.0,480,Moment_of_Intensity_8s_450k_480_hevc,854.0,Moment_of_Intensity_8s,3.4922427982767643,409920.0
470.4716796875,hevc,30.0,1080,Moment_of_Intensity_8s_500k_1080_hevc,1920.0,Moment_of_Intensity_8s,3.4366979194456344,2073600.0
471.759765625,hevc,30.0,720,Moment_of_Intensity_8s_500k_720_hevc,1280.0,Moment_of_Intensity_8s,3.6446681529882508,921600.0
5205.1416015625,hevc,30.0,1080,Moment_of_Intensity_8s_5500k_1080_hevc,1920.0,Moment_of_Intensity_8s,4.809331670088053,2073600.0
5304.486328125,hevc,30.0,720,Moment_of_Intensity_8s_5500k_720_hevc,1280.0,Moment_of_Intensity_8s,4.768440700144227,921600.0
562.498046875,hevc,30.0,1080,Moment_of_Intensity_8s_600k_1080_hevc,1920.0,Moment_of_Intensity_8s,3.64956951683227,2073600.0
613.8701171875,hevc,30.0,576,Moment_of_Intensity_8s_650k_576_hevc,1024.0,Moment_of_Intensity_8s,3.841358855005101,589824.0
6789.7958984375,hevc,30.0,720,Moment_of_Intensity_8s_7000k_720_hevc,1280.0,Moment_of_Intensity_8s,4.80433145749082,921600.0
660.142578125,hevc,30.0,360,Moment_of_Intensity_8s_700k_360_hevc,640.0,Moment_of_Intensity_8s,3.6649984299774276,230400.0
7662.6435546875,hevc,30.0,1080,Moment_of_Intensity_8s_8000k_1080_hevc,1920.0,Moment_of_Intensity_8s,4.863187328228217,2073600.0
844.5615234375,hevc,30.0,480,Moment_of_Intensity_8s_900k_480_hevc,854.0,Moment_of_Intensity_8s,3.984103567759295,409920.0
101.314453125,hevc,30.0,360,monkeys_harmonic_0_cropped_8s_100k_360_hevc,640.0,monkeys_harmonic_0_cropped_8s,1.732747542574114,230400.0
10534.12890625,hevc,30.0,1080,monkeys_harmonic_0_cropped_8s_11000k_1080_hevc,1920.0,monkeys_harmonic_0_cropped_8s,4.858314940387547,2073600.0
10755.177734375,hevc,30.0,720,monkeys_harmonic_0_cropped_8s_11000k_720_hevc,1280.0,monkeys_harmonic_0_cropped_8s,4.641418508829682,921600.0
1242.115234375,hevc,30.0,576,monkeys_harmonic_0_cropped_8s_1300k_576_hevc,1024.0,monkeys_harmonic_0_cropped_8s,3.8229691020721925,589824.0
1336.775390625,hevc,30.0,360,monkeys_harmonic_0_cropped_8s_1400k_360_hevc,640.0,monkeys_harmonic_0_cropped_8s,3.4458626178331038,230400.0
15346.28515625,hevc,30.0,1080,monkeys_harmonic_0_cropped_8s_16000k_1080_hevc,1920.0,monkeys_harmonic_0_cropped_8s,4.91616326598489,2073600.0
1697.2666015625,hevc,30.0,720,monkeys_harmonic_0_cropped_8s_1750k_720_hevc,1280.0,monkeys_harmonic_0_cropped_8s,4.1036990633014625,921600.0
1717.9140625,hevc,30.0,480,monkeys_harmonic_0_cropped_8s_1800k_480_hevc,854.0,monkeys_harmonic_0_cropped_8s,3.852284048099658,409920.0
200.716796875,hevc,30.0,360,monkeys_harmonic_0_cropped_8s_200k_360_hevc,640.0,monkeys_harmonic_0_cropped_8s,2.1293116515268915,230400.0
196.1357421875,hevc,30.0,480,monkeys_harmonic_0_cropped_8s_200k_480_hevc,854.0,monkeys_harmonic_0_cropped_8s,2.331219491094457,409920.0
2494.951171875,hevc,30.0,576,monkeys_harmonic_0_cropped_8s_2600k_576_hevc,1024.0,monkeys_harmonic_0_cropped_8s,4.147937664841178,589824.0
2610.5888671875,hevc,30.0,1080,monkeys_harmonic_0_cropped_8s_2750k_1080_hevc,1920.0,monkeys_harmonic_0_cropped_8s,4.4144696432082515,2073600.0
2676.3056640625,hevc,30.0,720,monkeys_harmonic_0_cropped_8s_2750k_720_hevc,1280.0,monkeys_harmonic_0_cropped_8s,4.310296528371618,921600.0
290.015625,hevc,30.0,480,monkeys_harmonic_0_cropped_8s_300k_480_hevc,854.0,monkeys_harmonic_0_cropped_8s,2.68063095910174,409920.0
291.486328125,hevc,30.0,576,monkeys_harmonic_0_cropped_8s_300k_576_hevc,1024.0,monkeys_harmonic_0_cropped_8s,2.742078340004622,589824.0
3413.1953125,hevc,30.0,720,monkeys_harmonic_0_cropped_8s_3500k_720_hevc,1280.0,monkeys_harmonic_0_cropped_8s,4.396295188303894,921600.0
336.1591796875,hevc,30.0,360,monkeys_harmonic_0_cropped_8s_350k_360_hevc,640.0,monkeys_harmonic_0_cropped_8s,2.606394670972041,230400.0
3798.0869140625,hevc,30.0,1080,monkeys_harmonic_0_cropped_8s_4000k_1080_hevc,1920.0,monkeys_harmonic_0_cropped_8s,4.57240862092098,2073600.0
386.1015625,hevc,30.0,576,monkeys_harmonic_0_cropped_8s_400k_576_hevc,1024.0,monkeys_harmonic_0_cropped_8s,2.996212458647488,589824.0
389.6103515625,hevc,30.0,720,monkeys_harmonic_0_cropped_8s_400k_720_hevc,1280.0,monkeys_harmonic_0_cropped_8s,3.042166127829273,921600.0
436.884765625,hevc,30.0,480,monkeys_harmonic_0_cropped_8s_450k_480_hevc,854.0,monkeys_harmonic_0_cropped_8s,2.9039136071545197,409920.0
481.501953125,hevc,30.0,1080,monkeys_harmonic_0_cropped_8s_500k_1080_hevc,1920.0,monkeys_harmonic_0_cropped_8s,3.1250018123905225,2073600.0
484.58984375,hevc,30.0,720,monkeys_harmonic_0_cropped_8s_500k_720_hevc,1280.0,monkeys_harmonic_0_cropped_8s,3.2342085302706147,921600.0
5237.6591796875,hevc,30.0,1080,monkeys_harmonic_0_cropped_8s_5500k_1080_hevc,1920.0,monkeys_harmonic_0_cropped_8s,4.685251290577544,2073600.0
5379.60546875,hevc,30.0,720,monkeys_harmonic_0_cropped_8s_5500k_720_hevc,1280.0,monkeys_harmonic_0_cropped_8s,4.521914057609305,921600.0
577.1328125,hevc,30.0,1080,monkeys_harmonic_0_cropped_8s_600k_1080_hevc,1920.0,monkeys_harmonic_0_cropped_8s,3.3313134830034725,2073600.0
620.919921875,hevc,30.0,576,monkeys_harmonic_0_cropped_8s_650k_576_hevc,1024.0,monkeys_harmonic_0_cropped_8s,3.3683641547340777,589824.0
6847.615234375,hevc,30.0,720,monkeys_harmonic_0_cropped_8s_7000k_720_hevc,1280.0,monkeys_harmonic_0_cropped_8s,4.573198424597533,921600.0
665.4892578125,hevc,30.0,360,monkeys_harmonic_0_cropped_8s_700k_360_hevc,640.0,monkeys_harmonic_0_cropped_8s,3.0719655440149776,230400.0
7633.0234375,hevc,30.0,1080,monkeys_harmonic_0_cropped_8s_8000k_1080_hevc,1920.0,monkeys_harmonic_0_cropped_8s,4.7903690397546566,2073600.0
857.0205078125,hevc,30.0,480,monkeys_harmonic_0_cropped_8s_900k_480_hevc,854.0,monkeys_harmonic_0_cropped_8s,3.4743339178386528,409920.0
96.21484375,hevc,30.0,360,Sparks_cut_13_100k_360_hevc,640.0,Sparks_cut_13,2.4097359349577454,230400.0
10429.0703125,hevc,30.0,1080,Sparks_cut_13_11000k_1080_hevc,1920.0,Sparks_cut_13,4.768835173449611,2073600.0
10443.90625,hevc,30.0,720,Sparks_cut_13_11000k_720_hevc,1280.0,Sparks_cut_13,4.579757465652083,921600.0
1231.8154296875,hevc,30.0,576,Sparks_cut_13_1300k_576_hevc,1024.0,Sparks_cut_13,4.122202274672954,589824.0
1350.869140625,hevc,30.0,360,Sparks_cut_13_1400k_360_hevc,640.0,Sparks_cut_13,3.6389974353968033,230400.0
15145.783203125,hevc,30.0,1080,Sparks_cut_13_16000k_1080_hevc,1920.0,Sparks_cut_13,4.8046012577108606,2073600.0
1660.9873046875,hevc,30.0,720,Sparks_cut_13_1750k_720_hevc,1280.0,Sparks_cut_13,4.336041353664916,921600.0
1729.865234375,hevc,30.0,480,Sparks_cut_13_1800k_480_hevc,854.0,Sparks_cut_13,4.038149069070506,409920.0
187.7001953125,hevc,30.0,360,Sparks_cut_13_200k_360_hevc,640.0,Sparks_cut_13,2.874663498959349,230400.0
188.16796875,hevc,30.0,480,Sparks_cut_13_200k_480_hevc,854.0,Sparks_cut_13,3.1263729036173573,409920.0
2496.0048828125,hevc,30.0,576,Sparks_cut_13_2600k_576_hevc,1024.0,Sparks_cut_13,4.263329241097255,589824.0
2592.5556640625,hevc,30.0,1080,Sparks_cut_13_2750k_1080_hevc,1920.0,Sparks_cut_13,4.575834950785063,2073600.0
2622.068359375,hevc,30.0,720,Sparks_cut_13_2750k_720_hevc,1280.0,Sparks_cut_13,4.422381166222218,921600.0
280.162109375,hevc,30.0,480,Sparks_cut_13_300k_480_hevc,854.0,Sparks_cut_13,3.3793494739573346,409920.0
280.291015625,hevc,30.0,576,Sparks_cut_13_300k_576_hevc,1024.0,Sparks_cut_13,3.502885563202948,589824.0
3339.244140625,hevc,30.0,720,Sparks_cut_13_3500k_720_hevc,1280.0,Sparks_cut_13,4.4582252320952875,921600.0
327.8310546875,hevc,30.0,360,Sparks_cut_13_350k_360_hevc,640.0,Sparks_cut_13,3.1799747265369827,230400.0
3788.8525390625,hevc,30.0,1080,Sparks_cut_13_4000k_1080_hevc,1920.0,Sparks_cut_13,4.638926082284602,2073600.0
371.921875,hevc,30.0,576,Sparks_cut_13_400k_576_hevc,1024.0,Sparks_cut_13,3.6744909380367123,589824.0
372.796875,hevc,30.0,720,Sparks_cut_13_400k_720_hevc,1280.0,Sparks_cut_13,3.7792958571415607,921600.0
418.6181640625,hevc,30.0,480,Sparks_cut_13_450k_480_hevc,854.0,Sparks_cut_13,3.5926474546155465,409920.0
464.3720703125,hevc,30.0,1080,Sparks_cut_13_500k_1080_hevc,1920.0,Sparks_cut_13,3.9692798856808738,2073600.0
464.306640625,hevc,30.0,720,Sparks_cut_13_500k_720_hevc,1280.0,Sparks_cut_13,3.8927415806438703,921600.0
5218.353515625,hevc,30.0,1080,Sparks_cut_13_5500k_1080_hevc,1920.0,Sparks_cut_13,4.687667255581642,2073600.0
5246.900390625,hevc,30.0,720,Sparks_cut_13_5500k_720_hevc,1280.0,Sparks_cut_13,4.514243057900503,921600.0
557.6171875,hevc,30.0,1080,Sparks_cut_13_600k_1080_hevc,1920.0,Sparks_cut_13,4.085269238855627,2073600.0
604.8828125,hevc,30.0,576,Sparks_cut_13_650k_576_hevc,1024.0,Sparks_cut_13,3.891584777391286,589824.0
6664.908203125,hevc,30.0,720,Sparks_cut_13_7000k_720_hevc,1280.0,Sparks_cut_13,4.538324728236099,921600.0
666.310546875,hevc,30.0,360,Sparks_cut_13_700k_360_hevc,640.0,Sparks_cut_13,3.460329261343389,230400.0
7596.7978515625,hevc,30.0,1080,Sparks_cut_13_8000k_1080_hevc,1920.0,Sparks_cut_13,4.734122421041874,2073600.0
851.09765625,hevc,30.0,480,Sparks_cut_13_900k_480_hevc,854.0,Sparks_cut_13,3.8587909780691354,409920.0
100.5478515625,hevc,30.0,360,Sparks_cut_15_100k_360_hevc,640.0,Sparks_cut_15,1.0141580990977224,230400.0
10713.2373046875,hevc,30.0,1080,Sparks_cut_15_11000k_1080_hevc,1920.0,Sparks_cut_15,4.216386799855485,2073600.0
10708.1943359375,hevc,30.0,720,Sparks_cut_15_11000k_720_hevc,1280.0,Sparks_cut_15,4.095316690979255,921600.0
1273.9345703125,hevc,30.0,576,Sparks_cut_15_1300k_576_hevc,1024.0,Sparks_cut_15,1.953441892807416,589824.0
1371.69140625,hevc,30.0,360,Sparks_cut_15_1400k_360_hevc,640.0,Sparks_cut_15,1.9101664208777476,230400.0
15391.541015625,hevc,30.0,1080,Sparks_cut_15_16000k_1080_hevc,1920.0,Sparks_cut_15,4.4936787428294895,2073600.0
1718.357421875,hevc,30.0,720,Sparks_cut_15_1750k_720_hevc,1280.0,Sparks_cut_15,2.225297740622903,921600.0
1771.482421875,hevc,30.0,480,Sparks_cut_15_1800k_480_hevc,854.0,Sparks_cut_15,2.2210046042453295,409920.0
197.04296875,hevc,30.0,360,Sparks_cut_15_200k_360_hevc,640.0,Sparks_cut_15,1.0466961109008854,230400.0
197.087890625,hevc,30.0,480,Sparks_cut_15_200k_480_hevc,854.0,Sparks_cut_15,1.0675144775732224,409920.0
2567.71484375,hevc,30.0,576,Sparks_cut_15_2600k_576_hevc,1024.0,Sparks_cut_15,2.638240457814807,589824.0
2696.66796875,hevc,30.0,1080,Sparks_cut_15_2750k_1080_hevc,1920.0,Sparks_cut_15,2.6934089327801365,2073600.0
2712.572265625,hevc,30.0,720,Sparks_cut_15_2750k_720_hevc,1280.0,Sparks_cut_15,2.702591435382227,921600.0
293.751953125,hevc,30.0,480,Sparks_cut_15_300k_480_hevc,854.0,Sparks_cut_15,1.142842047645539,409920.0
294.5126953125,hevc,30.0,576,Sparks_cut_15_300k_576_hevc,1024.0,Sparks_cut_15,1.1573182790430856,589824.0
3457.025390625,hevc,30.0,720,Sparks_cut_15_3500k_720_hevc,1280.0,Sparks_cut_15,2.976390236472283,921600.0
340.6591796875,hevc,30.0,360,Sparks_cut_15_350k_360_hevc,640.0,Sparks_cut_15,1.1443062048942303,230400.0
3925.8662109375,hevc,30.0,1080,Sparks_cut_15_4000k_1080_hevc,1920.0,Sparks_cut_15,3.1229730440889862,2073600.0
390.896484375,hevc,30.0,576,Sparks_cut_15_400k_576_hevc,1024.0,Sparks_cut_15,1.2483187479349183,589824.0
390.5673828125,hevc,30.0,720,Sparks_cut_15_400k_720_hevc,1280.0,Sparks_cut_15,1.2485645023495864,921600.0
438.150390625,hevc,30.0,480,Sparks_cut_15_450k_480_hevc,854.0,Sparks_cut_15,1.2588977165002264,409920.0
486.474609375,hevc,30.0,1080,Sparks_cut_15_500k_1080_hevc,1920.0,Sparks_cut_15,1.3184061363726454,2073600.0
488.287109375,hevc,30.0,720,Sparks_cut_15_500k_720_hevc,1280.0,Sparks_cut_15,1.3409553692340423,921600.0
5395.60546875,hevc,30.0,1080,Sparks_cut_15_5500k_1080_hevc,1920.0,Sparks_cut_15,3.498718804566588,2073600.0
5430.1220703125,hevc,30.0,720,Sparks_cut_15_5500k_720_hevc,1280.0,Sparks_cut_15,3.4800548065854433,921600.0
587.3720703125,hevc,30.0,1080,Sparks_cut_15_600k_1080_hevc,1920.0,Sparks_cut_15,1.4134809583499428,2073600.0
633.81640625,hevc,30.0,576,Sparks_cut_15_650k_576_hevc,1024.0,Sparks_cut_15,1.4760143449001075,589824.0
6900.2177734375,hevc,30.0,720,Sparks_cut_15_7000k_720_hevc,1280.0,Sparks_cut_15,3.7237309014939335,921600.0
681.91796875,hevc,30.0,360,Sparks_cut_15_700k_360_hevc,640.0,Sparks_cut_15,1.4302542578844808,230400.0
7829.5966796875,hevc,30.0,1080,Sparks_cut_15_8000k_1080_hevc,1920.0,Sparks_cut_15,3.9167091315773686,2073600.0
878.2548828125,hevc,30.0,480,Sparks_cut_15_900k_480_hevc,854.0,Sparks_cut_15,1.6401647841278768,409920.0
99.87890625,hevc,30.0,360,surfing_sony_8bit_100k_360_hevc,640.0,surfing_sony_8bit,1.303517432954521,230400.0
12818.826171875,hevc,30.0,1080,surfing_sony_8bit_11000k_1080_hevc,1920.0,surfing_sony_8bit,4.646033881712514,2073600.0
12615.46484375,hevc,30.0,720,surfing_sony_8bit_11000k_720_hevc,1280.0,surfing_sony_8bit,4.475653824628365,921600.0
1419.794921875,hevc,30.0,576,surfing_sony_8bit_1300k_576_hevc,1024.0,surfing_sony_8bit,3.2142735589810525,589824.0
1512.8251953125,hevc,30.0,360,surfing_sony_8bit_1400k_360_hevc,640.0,surfing_sony_8bit,2.9785247426378616,230400.0
18688.1435546875,hevc,30.0,1080,surfing_sony_8bit_16000k_1080_hevc,1920.0,surfing_sony_8bit,4.77670880085285,2073600.0
1915.1640625,hevc,30.0,720,surfing_sony_8bit_1750k_720_hevc,1280.0,surfing_sony_8bit,3.4888548637878163,921600.0
1986.646484375,hevc,30.0,480,surfing_sony_8bit_1800k_480_hevc,854.0,surfing_sony_8bit,3.347299838265177,409920.0
202.1591796875,hevc,30.0,360,surfing_sony_8bit_200k_360_hevc,640.0,surfing_sony_8bit,1.6910548509941452,230400.0
202.017578125,hevc,30.0,480,surfing_sony_8bit_200k_480_hevc,854.0,surfing_sony_8bit,1.8024910603061788,409920.0
2910.736328125,hevc,30.0,576,surfing_sony_8bit_2600k_576_hevc,1024.0,surfing_sony_8bit,3.6812236614113063,589824.0
3060.6865234375,hevc,30.0,1080,surfing_sony_8bit_2750k_1080_hevc,1920.0,surfing_sony_8bit,3.866353833920783,2073600.0
3069.6728515625,hevc,30.0,720,surfing_sony_8bit_2750k_720_hevc,1280.0,surfing_sony_8bit,3.798334527116973,921600.0
308.3525390625,hevc,30.0,480,surfing_sony_8bit_300k_480_hevc,854.0,surfing_sony_8bit,2.0713459011032462,409920.0
307.2119140625,hevc,30.0,576,surfing_sony_8bit_300k_576_hevc,1024.0,surfing_sony_8bit,2.1450788143212707,589824.0
3942.1181640625,hevc,30.0,720,surfing_sony_8bit_3500k_720_hevc,1280.0,surfing_sony_8bit,3.947787152071633,921600.0
361.599609375,hevc,30.0,360,surfing_sony_8bit_350k_360_hevc,640.0,surfing_sony_8bit,2.052546673598804,230400.0
4524.73828125,hevc,30.0,1080,surfing_sony_8bit_4000k_1080_hevc,1920.0,surfing_sony_8bit,4.1175437730732956,2073600.0
416.2666015625,hevc,30.0,576,surfing_sony_8bit_400k_576_hevc,1024.0,surfing_sony_8bit,2.3383405107661743,589824.0
407.291015625,hevc,30.0,720,surfing_sony_8bit_400k_720_hevc,1280.0,surfing_sony_8bit,2.3975308318902364,921600.0
469.9912109375,hevc,30.0,480,surfing_sony_8bit_450k_480_hevc,854.0,surfing_sony_8bit,2.360914766570287,409920.0
507.7666015625,hevc,30.0,1080,surfing_sony_8bit_500k_1080_hevc,1920.0,surfing_sony_8bit,2.5968716386404713,2073600.0
514.908203125,hevc,30.0,720,surfing_sony_8bit_500k_720_hevc,1280.0,surfing_sony_8bit,2.557114786940744,921600.0
6296.5498046875,hevc,30.0,1080,surfing_sony_8bit_5500k_1080_hevc,1920.0,surfing_sony_8bit,4.307850947342748,2073600.0
6274.033203125,hevc,30.0,720,surfing_sony_8bit_5500k_720_hevc,1280.0,surfing_sony_8bit,4.194117112787047,921600.0
615.6171875,hevc,30.0,1080,surfing_sony_8bit_600k_1080_hevc,1920.0,surfing_sony_8bit,2.7295879901371842,2073600.0
689.4208984375,hevc,30.0,576,surfing_sony_8bit_650k_576_hevc,1024.0,surfing_sony_8bit,2.6931360494852137,589824.0
8018.83984375,hevc,30.0,720,surfing_sony_8bit_7000k_720_hevc,1280.0,surfing_sony_8bit,4.306807860897692,921600.0
742.2841796875,hevc,30.0,360,surfing_sony_8bit_700k_360_hevc,640.0,surfing_sony_8bit,2.5303423419056736,230400.0
9261.177734375,hevc,30.0,1080,surfing_sony_8bit_8000k_1080_hevc,1920.0,surfing_sony_8bit,4.506703114829701,2073600.0
968.2861328125,hevc,30.0,480,surfing_sony_8bit_900k_480_hevc,854.0,surfing_sony_8bit,2.8693373389152628,409920.0
109.189453125,hevc,30.0,360,vegetables_tuil_100k_360_hevc,640.0,vegetables_tuil,2.986530357769573,230400.0
11104.05078125,hevc,30.0,1080,vegetables_tuil_11000k_1080_hevc,1920.0,vegetables_tuil,4.9051452975630845,2073600.0
11164.7802734375,hevc,30.0,720,vegetables_tuil_11000k_720_hevc,1280.0,vegetables_tuil,4.807771421386525,921600.0
1347.5419921875,hevc,30.0,576,vegetables_tuil_1300k_576_hevc,1024.0,vegetables_tuil,4.591247705587094,589824.0
1453.50390625,hevc,30.0,360,vegetables_tuil_1400k_360_hevc,640.0,vegetables_tuil,4.252869799623255,230400.0
16154.578125,hevc,30.0,1080,vegetables_tuil_16000k_1080_hevc,1920.0,vegetables_tuil,4.9166413730093,2073600.0
1805.6787109375,hevc,30.0,720,vegetables_tuil_1750k_720_hevc,1280.0,vegetables_tuil,4.709545281748932,921600.0
1863.7734375,hevc,30.0,480,vegetables_tuil_1800k_480_hevc,854.0,vegetables_tuil,4.521624240959667,409920.0
211.8466796875,hevc,30.0,360,vegetables_tuil_200k_360_hevc,640.0,vegetables_tuil,3.6158158758294365,230400.0
212.7265625,hevc,30.0,480,vegetables_tuil_200k_480_hevc,854.0,vegetables_tuil,3.7824031460920953,409920.0
2675.6044921875,hevc,30.0,576,vegetables_tuil_2600k_576_hevc,1024.0,vegetables_tuil,4.656220923175864,589824.0
2756.46484375,hevc,30.0,1080,vegetables_tuil_2750k_1080_hevc,1920.0,vegetables_tuil,4.835705786315135,2073600.0
2830.0380859375,hevc,30.0,720,vegetables_tuil_2750k_720_hevc,1280.0,vegetables_tuil,4.746476511297276,921600.0
314.611328125,hevc,30.0,480,vegetables_tuil_300k_480_hevc,854.0,vegetables_tuil,4.050550722035764,409920.0
319.7666015625,hevc,30.0,576,vegetables_tuil_300k_576_hevc,1024.0,vegetables_tuil,4.150520442969098,589824.0
3591.2822265625,hevc,30.0,720,vegetables_tuil_3500k_720_hevc,1280.0,vegetables_tuil,4.761621381597871,921600.0
369.1318359375,hevc,30.0,360,vegetables_tuil_350k_360_hevc,640.0,vegetables_tuil,3.9348174901327364,230400.0
4023.8955078125,hevc,30.0,1080,vegetables_tuil_4000k_1080_hevc,1920.0,vegetables_tuil,4.861784552580892,2073600.0
422.53125,hevc,30.0,576,vegetables_tuil_400k_576_hevc,1024.0,vegetables_tuil,4.291106224227498,589824.0
419.72265625,hevc,30.0,720,vegetables_tuil_400k_720_hevc,1280.0,vegetables_tuil,4.327779722451551,921600.0
476.4814453125,hevc,30.0,480,vegetables_tuil_450k_480_hevc,854.0,vegetables_tuil,4.259583210052574,409920.0
505.978515625,hevc,30.0,1080,vegetables_tuil_500k_1080_hevc,1920.0,vegetables_tuil,4.393067507818864,2073600.0
522.5224609375,hevc,30.0,720,vegetables_tuil_500k_720_hevc,1280.0,vegetables_tuil,4.427096255190684,921600.0
5542.4736328125,hevc,30.0,1080,vegetables_tuil_5500k_1080_hevc,1920.0,vegetables_tuil,4.8783928962695144,2073600.0
5618.1181640625,hevc,30.0,720,vegetables_tuil_5500k_720_hevc,1280.0,vegetables_tuil,4.783684523423297,921600.0
604.4072265625,hevc,30.0,1080,vegetables_tuil_600k_1080_hevc,1920.0,vegetables_tuil,4.49219503710147,2073600.0
679.208984375,hevc,30.0,576,vegetables_tuil_650k_576_hevc,1024.0,vegetables_tuil,4.462070663316577,589824.0
7135.0283203125,hevc,30.0,720,vegetables_tuil_7000k_720_hevc,1280.0,vegetables_tuil,4.793093498230828,921600.0
731.6884765625,hevc,30.0,360,vegetables_tuil_700k_360_hevc,640.0,vegetables_tuil,4.146148650514728,230400.0
8083.888671875,hevc,30.0,1080,vegetables_tuil_8000k_1080_hevc,1920.0,vegetables_tuil,4.8952096209633975,2073600.0
936.58203125,hevc,30.0,480,vegetables_tuil_900k_480_hevc,854.0,vegetables_tuil,4.430028078539856,409920.0
99.826171875,hevc,30.0,360,venice_harmonic_2_cropped_8s_100k_360_hevc,640.0,venice_harmonic_2_cropped_8s,1.7334873091557512,230400.0
11518.8466796875,hevc,30.0,1080,venice_harmonic_2_cropped_8s_11000k_1080_hevc,1920.0,venice_harmonic_2_cropped_8s,4.975905082310385,2073600.0
11672.904296875,hevc,30.0,720,venice_harmonic_2_cropped_8s_11000k_720_hevc,1280.0,venice_harmonic_2_cropped_8s,4.915171934534791,921600.0
1313.1044921875,hevc,30.0,576,venice_harmonic_2_cropped_8s_1300k_576_hevc,1024.0,venice_harmonic_2_cropped_8s,4.320636445912696,589824.0
